,Repository_Name,Owner,Description,URL,Programming_Language,Creation_Date,Last_Updated_Date,Number_of_Stars,Number_of_Forks,Number_of_Open_Issues,License_Type
469,AI-Bootcamp,curiousily,"Self-paced bootcamp on Generative AI. Tutorials on ML fundamentals, LLMs, RAGs, LangChain, LangGraph, Fine-tuning Llama 3 & AI Agents (CrewAI)",https://github.com/curiousily/AI-Bootcamp,Jupyter Notebook,2024-04-14T17:19:37Z,2024-10-06T12:02:59Z,207,68,1,MIT License
470,container-apps-openai,Azure-Samples,"This sample shows how to create two Azure Container Apps that use OpenAI, LangChain, ChromaDB, and Chainlit using Terraform.",https://github.com/Azure-Samples/container-apps-openai,HCL,2023-07-27T06:54:49Z,2024-10-01T11:40:45Z,131,55,14,MIT License
471,LangChain_LLM_ChatBot,TGLTommy,基于LLM和LangChain实现基于本地文档的QA chatbot,https://github.com/TGLTommy/LangChain_LLM_ChatBot,Python,2023-08-08T14:10:21Z,2024-08-10T10:34:24Z,32,10,1,
472,Flask-Langchain,francisjervis,A Flask extension to manage Langchain chat memory and document stores in Flaask apps.,https://github.com/francisjervis/Flask-Langchain,Python,2023-06-01T19:17:25Z,2024-09-05T16:40:05Z,65,4,2,MIT License
473,llama_generative_agent,UranusSeven,"A generative agent implementation for LLaMA based models, derived from langchain's implementation.",https://github.com/UranusSeven/llama_generative_agent,Jupyter Notebook,2023-05-02T09:43:25Z,2024-07-05T13:15:53Z,174,15,7,Apache License 2.0
474,langchain-chatbot,christhai,,https://github.com/christhai/langchain-chatbot,Python,2023-05-02T08:13:41Z,2023-09-20T05:58:58Z,13,8,2,
475,langchain-llama,AlenVelocity,Run LLAMA LLMs in Node with Langchain,https://github.com/AlenVelocity/langchain-llama,TypeScript,2023-04-10T16:39:03Z,2024-09-23T06:33:18Z,39,5,1,MIT License
476,chatdocs,marella,Chat with your documents offline using AI.,https://github.com/marella/chatdocs,Python,2023-06-02T21:06:22Z,2024-10-03T11:33:35Z,690,100,59,MIT License
477,scrape-langchain-function-calling,linuxandchill,,https://github.com/linuxandchill/scrape-langchain-function-calling,Jupyter Notebook,2023-06-26T19:38:44Z,2024-10-02T22:54:23Z,16,10,0,
478,langchain-101,edrickdch,This overview describes LangChain's modules in 11 minutes and is packed with examples and animations to get the main points across as simply as possible.,https://github.com/edrickdch/langchain-101,Python,2023-06-05T19:04:22Z,2024-08-25T03:30:56Z,24,7,0,MIT License
479,AutoGPT-Langchain-NodeJS,developersdigest,,https://github.com/developersdigest/AutoGPT-Langchain-NodeJS,JavaScript,2023-04-28T19:06:58Z,2024-10-04T06:39:15Z,18,11,2,
480,rappel-conso-chat-app,HamzaG737,Chatbot to interact with a SQL database using LLMs and Langchain agents,https://github.com/HamzaG737/rappel-conso-chat-app,Python,2024-02-03T19:29:38Z,2024-07-28T10:56:10Z,27,17,0,Apache License 2.0
481,Chat-with-an-Excel-dataset-with-LangChain,shabeelkandi,,https://github.com/shabeelkandi/Chat-with-an-Excel-dataset-with-LangChain,Jupyter Notebook,2023-04-08T08:03:20Z,2024-06-16T20:21:25Z,16,13,2,
482,gpt4-pdf-chatbot-langchain-faiss,anpigon,javascript implementation of a PDF chatbot. forked: mayooear/gpt4-pdf-chatbot-langchain,https://github.com/anpigon/gpt4-pdf-chatbot-langchain-faiss,TypeScript,2023-05-29T02:18:29Z,2024-05-27T19:39:13Z,16,10,0,
483,FlyteGPT,ByronHsu,🦅🔗 Building FlyteGPT on Flyte with LangChain,https://github.com/ByronHsu/FlyteGPT,Python,2023-05-22T05:59:24Z,2024-02-29T04:59:54Z,28,7,0,
484,markdown-langchain-rag,andrea-nuzzo,🦜 🔗 Query and obtain data from Markdown documents with LangChain's RAG system,https://github.com/andrea-nuzzo/markdown-langchain-rag,Python,2024-02-12T09:04:15Z,2024-09-26T16:38:17Z,22,5,1,
485,AI_Agent,parallel75,LangChain Tutorial 3  动画演示透彻解释 Agent 概念 以及 实现Demo ,https://github.com/parallel75/AI_Agent,Python,2023-10-02T14:35:43Z,2024-09-20T06:47:28Z,94,32,0,Apache License 2.0
486,langchain-google-spanner-python,googleapis,,https://github.com/googleapis/langchain-google-spanner-python,Python,2024-01-16T20:51:30Z,2024-10-04T23:11:28Z,10,8,7,Apache License 2.0
487,Langchain_Projects,jayeshironside,Using langchain framework created some useful Ai applications.,https://github.com/jayeshironside/Langchain_Projects,Python,2023-08-17T07:10:56Z,2024-09-07T16:04:33Z,10,6,0,
488,Groq-API-Quick-Guide-with-Examples-Groq-SDK-Langchain-LlamaIndex-OpenAI-SDK-Vercel,developersdigest,"Groq API: Quick Guide with Examples Groq SDK, Langchain, LlamaIndex, OpenAI SDK, Vercel",https://github.com/developersdigest/Groq-API-Quick-Guide-with-Examples-Groq-SDK-Langchain-LlamaIndex-OpenAI-SDK-Vercel,TypeScript,2024-02-27T15:34:06Z,2024-09-12T20:59:33Z,35,15,0,
489,code_using_GPT,llmadd,Analyzing code using GPT .(通过GPT分析代码，增加注释，生成文档),https://github.com/llmadd/code_using_GPT,Python,2023-09-06T07:43:39Z,2024-09-27T07:49:18Z,46,16,0,Apache License 2.0
490,Chat-with-Pdf,youssefHosni,"Step-by-Step Guide to Building a PDF-Chat App using LangChain, OpenAI API & Streamlit",https://github.com/youssefHosni/Chat-with-Pdf,Python,2023-06-29T02:34:25Z,2024-09-24T06:33:29Z,71,16,4,MIT License
491,ChatWithBinary,Protosec-Research,"ChatWithBinary: Advanced AI-powered binary analysis tool leveraging OpenAI's LangChain technology, revolutionizing CTF Pwners' experience in binary file interpretation and vulnerability detection.",https://github.com/Protosec-Research/ChatWithBinary,Python,2023-04-15T10:50:48Z,2024-10-02T16:29:28Z,293,30,7,MIT License
492,ipex-llm,intel-analytics,"Accelerate local LLM inference and finetuning (LLaMA, Mistral, ChatGLM, Qwen, Baichuan, Mixtral, Gemma, Phi, MiniCPM, etc.) on Intel XPU (e.g., local PC with iGPU and NPU, discrete GPU such as Arc, Flex and Max); seamlessly integrate with llama.cpp, Ollama, HuggingFace, LangChain, LlamaIndex, GraphRAG, DeepSpeed, vLLM, FastChat, Axolotl, etc.",https://github.com/intel-analytics/ipex-llm,Python,2016-08-29T07:59:50Z,2024-10-06T11:03:50Z,6559,1251,1258,Apache License 2.0
493,Zapier-Langchain-AI-agent,K-Jadeja,"Using OpenAI or other LLMs via Langchain to connect that intelligence to Zapier which can access virtually every app, you might want to automate",https://github.com/K-Jadeja/Zapier-Langchain-AI-agent,Jupyter Notebook,2023-06-07T19:02:47Z,2024-06-04T11:02:31Z,46,5,0,
494,GPTInterviewer,jiatastic,GPT Interviewer - Practice interview with AI interviewer based on job descriptions and resume,https://github.com/jiatastic/GPTInterviewer,Python,2023-06-25T01:50:59Z,2024-10-01T14:17:24Z,184,110,3,MIT License
495,easy-web-summarizer,cobanov,Summarize webpages from specified URLs using the LangChain framework and the ChatOllama model,https://github.com/cobanov/easy-web-summarizer,Python,2024-03-21T10:40:29Z,2024-10-03T14:02:28Z,90,10,0,MIT License
496,next-langchain-rag-ollama,brunnolou,,https://github.com/brunnolou/next-langchain-rag-ollama,TypeScript,2023-10-31T15:06:57Z,2024-06-08T05:09:54Z,12,7,1,
497,Chat-GPT-LangChain,alitrack,,https://github.com/alitrack/Chat-GPT-LangChain,Python,2023-03-06T07:10:07Z,2024-02-29T04:58:57Z,12,7,0,
498,azure-openai-rag-workshop,Azure-Samples,Create your own ChatGPT with Retrieval-Augmented-Generation workshop,https://github.com/Azure-Samples/azure-openai-rag-workshop,Bicep,2023-10-23T08:34:28Z,2024-10-02T21:38:40Z,93,271,2,MIT License
499,LLamaIndex-vs-LangChain-Basics,Coding-Crashkurse,,https://github.com/Coding-Crashkurse/LLamaIndex-vs-LangChain-Basics,Jupyter Notebook,2024-02-28T19:42:46Z,2024-09-08T09:38:28Z,18,9,1,
500,helicone,Helicone,"🧊 Open source LLM-Observability Platform for Developers. One-line integration for monitoring, metrics, evals, agent tracing, prompt management, playground, etc. Supports OpenAI SDK, Vercel AI SDK, Anthropic SDK, LiteLLM, LLamaIndex, LangChain, and more. 🍓 YC W23",https://github.com/Helicone/helicone,TypeScript,2023-01-31T22:34:44Z,2024-10-06T06:29:26Z,1773,194,37,Apache License 2.0
501,LangChain-Flask-Blog,Coding-Crashkurse,,https://github.com/Coding-Crashkurse/LangChain-Flask-Blog,Python,2023-07-16T17:52:25Z,2024-04-25T14:10:57Z,12,7,0,
502,langserve-replit-template,langchain-ai,Replit template for hosting LangChain runnables via LangServe,https://github.com/langchain-ai/langserve-replit-template,Python,2023-10-11T21:21:30Z,2024-09-21T03:45:59Z,36,7,1,
503,langchain_forecast,pvl,Langchain tool for time series forecasting,https://github.com/pvl/langchain_forecast,Python,2023-05-02T14:31:03Z,2024-04-17T09:21:38Z,14,7,1,MIT License
504,langchain-pinecone-chat-bot,embedstore,Python code which creates a semantic search bot over any available corpus,https://github.com/embedstore/langchain-pinecone-chat-bot,Python,2023-05-19T15:33:04Z,2024-01-02T17:12:53Z,17,7,1,
505,LangChain-Workshop,ushareng,,https://github.com/ushareng/LangChain-Workshop,Jupyter Notebook,2023-06-15T10:52:53Z,2024-05-05T09:58:10Z,12,6,0,
506,yandex-chain,yandex-datasphere,LangChain-compatible integrations with YandexGPT and YandexGPT Embeddings,https://github.com/yandex-datasphere/yandex-chain,Python,2023-10-05T08:52:01Z,2024-09-23T06:14:03Z,32,6,5,MIT License
507,gpt-looker,ainoya,Looker + OpenAI GPT-3 + LangChain Demo application,https://github.com/ainoya/gpt-looker,Python,2023-03-25T08:56:49Z,2024-08-08T13:32:52Z,22,6,6,MIT License
508,ClassGPT,benthecoder,ChatGPT for lecture slides,https://github.com/benthecoder/ClassGPT,Jupyter Notebook,2023-03-03T23:01:43Z,2024-09-21T07:00:46Z,211,30,0,MIT License
509,langchain-ibm,langchain-ai,,https://github.com/langchain-ai/langchain-ibm,Python,2024-07-08T16:43:42Z,2024-09-30T17:35:11Z,6,7,7,MIT License
510,CryptoGPT-Crypto-Twitter-Sentiment-Analysis-with-ChatGPT-and-LangChain,curiousily,Streamlit application that leverages ChatGPT and LangChain to analyze tweet sentiment from selected Twitter authors.,https://github.com/curiousily/CryptoGPT-Crypto-Twitter-Sentiment-Analysis-with-ChatGPT-and-LangChain,Python,2023-05-23T17:40:28Z,2024-07-26T18:58:43Z,38,14,1,Apache License 2.0
511,simple_chatbot_langchain,tahreemrasul,"This is an implementation of a custom chatbot using LangChain, OpenAI and Chainlit. This chatbot is also integrated with an external API hosted in Flask ",https://github.com/tahreemrasul/simple_chatbot_langchain,Python,2024-01-27T16:59:46Z,2024-10-05T20:48:43Z,28,4,2,
512,awesome-LangChain-for-LLM-Application-Development,MING-ZCH,中文教程：《使用 LangChain 开发基于 LLM 的应用程序》,https://github.com/MING-ZCH/awesome-LangChain-for-LLM-Application-Development,Jupyter Notebook,2023-06-15T14:55:47Z,2024-09-30T15:14:28Z,28,7,0,MIT License
513,ChatLLM,yuanjie-ai,轻松玩转LLM兼容openai&langchain，支持文心一言、讯飞星火、腾讯混元、智谱ChatGLM等,https://github.com/yuanjie-ai/ChatLLM,Jupyter Notebook,2023-04-11T04:28:30Z,2024-10-04T09:48:20Z,433,54,1,MIT License
514,Llama2-Medical-Chatbot,AIAnytime,This is a medical bot built using Llama2 and Sentence Transformers. The bot is powered by Langchain and Chainlit. The bot runs on a decent CPU machine with a minimum of 16GB of RAM.,https://github.com/AIAnytime/Llama2-Medical-Chatbot,Python,2023-07-23T13:38:50Z,2024-10-04T18:30:31Z,302,219,8,MIT License
515,GenerativeAI,jayita13,GenAI Experimentation,https://github.com/jayita13/GenerativeAI,Jupyter Notebook,2023-12-22T14:06:55Z,2024-09-21T09:02:37Z,56,25,0,
516,langchain-course,andrehfp,,https://github.com/andrehfp/langchain-course,Python,2023-11-11T10:36:01Z,2024-08-28T03:09:16Z,4,9,0,
517,hello-world-langchain,kinsta,An example of how to set your 🦜🔗 LangChain application up to enable deployment on Kinsta App Hosting services.,https://github.com/kinsta/hello-world-langchain,HTML,2023-05-10T07:20:35Z,2024-08-30T01:59:50Z,52,2,1,
518,Hugging-Face-Hub-Langchain-Document-Embeddings,ToxyBorg,Using Hugging Face Hub Embeddings with Langchain document loaders to do some query answering,https://github.com/ToxyBorg/Hugging-Face-Hub-Langchain-Document-Embeddings,Python,2023-05-05T16:11:39Z,2024-09-04T11:13:23Z,29,7,0,The Unlicense
519,Langchain-LLM-PDF-QA,Ayyodeji,"This open-source project leverages cutting-edge tools and methods to enable seamless interaction with PDF documents. Powered by Langchain, Chainlit, Chroma, and OpenAI, our application offers advanced natural language processing and retrieval augmented generation (RAG) capabilities. Upload PDF, app decodes, chunks, and stores embeddings for QA",https://github.com/Ayyodeji/Langchain-LLM-PDF-QA,Python,2023-09-04T09:29:57Z,2024-09-12T20:08:55Z,22,6,1,MIT License
520,SigmAIQ,AttackIQ,A pySigma wrapper and langchain toolkit for automatic rule creation/translation,https://github.com/AttackIQ/SigmAIQ,Python,2023-06-13T17:44:32Z,2024-09-16T16:05:46Z,65,7,3,GNU Lesser General Public License v2.1
521,langchain-control-the-terminal,toshvelaga,Give langchain access to the terminal ,https://github.com/toshvelaga/langchain-control-the-terminal,Python,2023-04-10T01:11:22Z,2024-03-28T16:39:02Z,32,4,0,
522,js-langchain-CN,liteli1987gmail,langchain中文网JS版本 langchain的中文文档,https://github.com/liteli1987gmail/js-langchain-CN,JavaScript,2023-06-07T12:06:49Z,2024-10-01T17:13:31Z,18,4,2,
523,langchain-custom-llms,pixegami,An example project using Langchain with a few different LLMs.,https://github.com/pixegami/langchain-custom-llms,Python,2024-01-01T10:30:17Z,2024-10-03T14:48:42Z,10,6,0,
524,can-ai-code,the-crypt-keeper,Self-evaluating interview for AI coders,https://github.com/the-crypt-keeper/can-ai-code,Python,2023-05-27T11:32:59Z,2024-10-02T14:30:31Z,523,30,33,MIT License
525,langchain-nla-util,zapier,,https://github.com/zapier/langchain-nla-util,Python,2023-03-09T00:16:04Z,2024-08-07T11:16:55Z,7,7,0,MIT License
526,langchain_todo,Ngonie-x,,https://github.com/Ngonie-x/langchain_todo,Python,2023-04-29T11:24:07Z,2024-07-09T16:40:50Z,5,7,1,
527,quarkus-langchain4j-uphill-workshop,langchain4j,,https://github.com/langchain4j/quarkus-langchain4j-uphill-workshop,Java,2024-05-07T12:05:21Z,2024-07-30T11:47:31Z,4,6,3,Apache License 2.0
528,langchain_tests,diptimanr,notebooks on langchain and llamaindex experiments,https://github.com/diptimanr/langchain_tests,Jupyter Notebook,2023-09-12T15:28:01Z,2024-08-20T17:24:27Z,11,6,0,
529,LangSynth,venuv,Conduct consumer interviews with synthetic focus groups using LLMs and LangChain,https://github.com/venuv/LangSynth,Python,2023-06-19T18:26:12Z,2024-05-25T07:21:18Z,44,8,4,
530,langchain-starter-kit,neo4j-examples,,https://github.com/neo4j-examples/langchain-starter-kit,Python,2024-02-26T16:05:40Z,2024-09-09T13:54:16Z,24,5,0,Apache License 2.0
531,LangChain-Basics,Coding-Crashkurse,,https://github.com/Coding-Crashkurse/LangChain-Basics,Jupyter Notebook,2023-05-13T19:22:35Z,2024-03-11T18:52:02Z,3,11,0,
532,langchain-and-elevenlabs-with-pdf-analysis,unicornlaunching,How might we mix OpenAI and Langchain and ElevenLabs to speak out responses to prompts using a body of knowledge encapsulated in PDFs?,https://github.com/unicornlaunching/langchain-and-elevenlabs-with-pdf-analysis,Jupyter Notebook,2023-04-04T00:26:27Z,2024-05-23T12:31:00Z,37,5,0,
533,AI-DocumentQnA,yakshb,Simple LLM-enabled document Q&A app built using Langchain and Streamlit,https://github.com/yakshb/AI-DocumentQnA,Python,2023-10-11T05:27:09Z,2024-09-27T13:38:44Z,7,21,0,
534,langchain-nextjs-ui-streaming,leonvanzyl,,https://github.com/leonvanzyl/langchain-nextjs-ui-streaming,JavaScript,2023-05-25T05:37:13Z,2024-01-12T14:53:59Z,13,8,0,
535,langchain-glm,MetaGLM,基于 Langchain，快速集成GLM-4 AllTools 功能的插件,https://github.com/MetaGLM/langchain-glm,Python,2024-06-14T06:25:01Z,2024-09-23T01:51:30Z,33,4,0,MIT License
536,langchain-quickstart,pjirsa,Jupyter notebook samples to quickly get started with OpenAI and LangChain,https://github.com/pjirsa/langchain-quickstart,Jupyter Notebook,2023-07-05T18:14:19Z,2024-09-27T01:11:38Z,7,6,0,
537,CodeLlama-LangChain-MySql,yernenip,Prototype sample code demonstrating how we can leverage CodeLlama locally and connect it to MySQL using LangChain,https://github.com/yernenip/CodeLlama-LangChain-MySql,Jupyter Notebook,2023-09-26T01:18:48Z,2024-07-21T02:10:11Z,17,7,0,MIT License
538,twitter-agent,bigsky77,Build AI-powered Agents for Twitter🐣,https://github.com/bigsky77/twitter-agent,Python,2023-04-19T13:20:13Z,2024-09-26T02:47:09Z,94,19,3,MIT License
539,workshop-langchain4j,yugoccp,,https://github.com/yugoccp/workshop-langchain4j,Java,2024-03-17T12:47:57Z,2024-09-20T12:46:42Z,7,4,0,
540,Adding-Private-Data-to-LLMs,zekaouinoureddine,RAG - Add Your Own Data to LLMs Using LangChain & LlamaIndex,https://github.com/zekaouinoureddine/Adding-Private-Data-to-LLMs,Jupyter Notebook,2023-08-29T12:26:39Z,2024-09-24T00:03:01Z,29,8,0,
541,langchain-doc-zh,aidoczh,LangChain V0.2 官网文档中文翻译,https://github.com/aidoczh/langchain-doc-zh,Jupyter Notebook,2024-05-27T14:33:22Z,2024-09-24T03:54:47Z,24,4,0,MIT License
542,agentic-customer-service-medical-clinic,Nachoeigu,This software contains an agent based on LangGraph & LangChain for solving general requests in the Whatsapp channel of this medical clinic,https://github.com/Nachoeigu/agentic-customer-service-medical-clinic,Python,2024-08-02T08:50:52Z,2024-10-06T12:34:52Z,158,25,1,
543,langchain-web-scraping,yennhi95zz,,https://github.com/yennhi95zz/langchain-web-scraping,Jupyter Notebook,2024-02-07T15:02:36Z,2024-06-15T02:54:59Z,9,6,0,MIT License
544,codedog,codedog-ai,Code review assistant powered by LLM,https://github.com/codedog-ai/codedog,Python,2023-07-13T16:54:36Z,2024-09-19T08:11:47Z,74,12,8,MIT License
545,gemini-ollama-RAG,MrSentinel137,"🚀 RAG Python Chat Bot: Gemini, Ollama, Streamlit with LangChain magic! 🤖💬",https://github.com/MrSentinel137/gemini-ollama-RAG,Python,2023-12-26T14:29:16Z,2024-09-30T17:36:55Z,36,12,1,
546,gradioGPT,FrancescoSaverioZuppichini,Easy to hack template for your next chatGPT app with Gradio and Langchain,https://github.com/FrancescoSaverioZuppichini/gradioGPT,Python,2023-05-23T08:14:00Z,2024-09-27T11:59:53Z,36,12,1,
547,hello-fly-langchain,fly-apps,A minimal example of how to deploy LangChain to Fly.io using Flask,https://github.com/fly-apps/hello-fly-langchain,Python,2023-04-26T09:45:34Z,2024-05-26T04:11:28Z,22,4,0,
548,chatpdf,viniciusarruda,Chat to PDFs.,https://github.com/viniciusarruda/chatpdf,Python,2023-04-19T00:40:10Z,2024-07-09T09:08:06Z,42,27,2,
549,LangChainJS-ExpressJS-Boilerplate,Texterous,,https://github.com/Texterous/LangChainJS-ExpressJS-Boilerplate,EJS,2023-03-31T19:41:52Z,2024-08-15T14:23:22Z,36,5,0,MIT License
550,langchain-openai-limiter,alex4321,,https://github.com/alex4321/langchain-openai-limiter,Jupyter Notebook,2023-11-03T22:13:20Z,2024-09-15T06:26:02Z,13,5,4,MIT License
551,LangChain,nawafx98,,https://github.com/nawafx98/LangChain,Python,2023-07-01T04:20:31Z,2023-07-01T04:39:25Z,0,6,0,Apache License 2.0
552,langchain-template-node-fly,hwchase17,,https://github.com/hwchase17/langchain-template-node-fly,Dockerfile,2023-02-24T17:17:47Z,2024-04-24T21:08:01Z,31,4,0,
553,casibase,casibase,"Spising: ⚡️Open-source AI LangChain-like RAG (Retrieval-Augmented Generation) knowledge database with web UI and Enterprise SSO⚡️, supports OpenAI, Azure, LLaMA, Google Gemini, HuggingFace, Claude, Grok, etc., chat bot demo: https://demo.casibase.com, admin UI demo: https://demo-admin.casibase.com",https://github.com/casibase/casibase,Go,2020-05-29T02:45:58Z,2024-10-06T15:15:06Z,2736,352,21,Apache License 2.0
554,GPT-Agent,SamurAIGPT,"🚀 Introducing 🐪 CAMEL: a game-changing role-playing approach for LLMs and auto-agents like BabyAGI & AutoGPT! Watch two agents 🤝 collaborate and solve tasks together, unlocking endless possibilities in #ConversationalAI, 🎮 gaming, 📚 education, and more! 🔥",https://github.com/SamurAIGPT/GPT-Agent,JavaScript,2023-04-21T08:31:00Z,2024-10-03T14:48:08Z,1158,106,6,MIT License
555,slack-langchain,Taytay,Slackbot that uses Langchain to integrate with LLMs,https://github.com/Taytay/slack-langchain,Python,2023-03-19T20:19:33Z,2024-05-30T21:14:11Z,28,3,0,MIT License
556,LangChain-SynData-RAG-Eval,mddunlap924,"LangChain, Llama2-Chat, and zero- and few-shot prompting are used to generate synthetic datasets for IR and RAG system evaluation",https://github.com/mddunlap924/LangChain-SynData-RAG-Eval,Jupyter Notebook,2023-10-21T15:21:55Z,2024-09-02T01:49:12Z,32,6,0,MIT License
557,LANGCHAIN_RAG,kevin6449,RAG implemented using Langchain,https://github.com/kevin6449/LANGCHAIN_RAG,Jupyter Notebook,2024-04-06T08:38:15Z,2024-06-22T03:46:23Z,11,4,0,GNU General Public License v3.0
558,langchain4j-spring-boot,ThomasVitale,LangChain4j support in Spring Boot to build AI and LLM-powered applications.,https://github.com/ThomasVitale/langchain4j-spring-boot,Java,2024-01-17T07:19:31Z,2024-09-26T13:49:28Z,14,3,4,Apache License 2.0
559,langgraphgo,tmc,langgraph for Go,https://github.com/tmc/langgraphgo,Go,2024-01-27T17:25:24Z,2024-09-30T07:11:27Z,43,6,1,MIT License
560,LangChain-Tutorial,menloparklab,A beginner friendly tutorial repo to learn Python-based LangChain,https://github.com/menloparklab/LangChain-Tutorial,Jupyter Notebook,2023-06-18T21:21:57Z,2023-10-04T15:11:39Z,8,6,0,
561,langchain-problems,minimaxir,Demos of some issues with LangChain.,https://github.com/minimaxir/langchain-problems,Jupyter Notebook,2023-07-11T05:00:35Z,2024-09-13T07:55:14Z,30,3,0,MIT License
562,DebateTree,marlaman,A langchain app to visualise a debate using Tree-of-Thought reasoning,https://github.com/marlaman/DebateTree,Python,2023-06-11T12:26:49Z,2024-09-27T07:53:14Z,55,9,3,
563,nextjs-fastapi-your-chat,mazzasaverio,"Chat with any website using FastAPI, Next.js, and the latest LangChain version for seamless integration.",https://github.com/mazzasaverio/nextjs-fastapi-your-chat,TypeScript,2024-02-01T11:03:54Z,2024-10-03T15:00:52Z,51,16,1,MIT License
564,Langchain,siddiquiamir,,https://github.com/siddiquiamir/Langchain,Jupyter Notebook,2024-03-06T16:47:18Z,2024-09-11T11:00:09Z,4,5,0,
565,LaunchLLMApps,ayushpai,Setup of LLM Apps to be launched. RAG with SingleStore + LangChain + OpenAI,https://github.com/ayushpai/LaunchLLMApps,Python,2023-12-07T16:43:55Z,2024-04-02T20:51:33Z,14,16,0,
566,langchain-opensearch-rag,abhirockzz,Vector databases for generative AI,https://github.com/abhirockzz/langchain-opensearch-rag,Python,2024-04-21T10:33:11Z,2024-09-16T04:24:18Z,20,4,0,
567,BentoChain,ssheng,"A voice-enabled chatbot application built using of 🦜️🔗 LangChain, text-to-speech, and speech-to-text models from  🤗 Hugging Face, and 🍱 BentoML.",https://github.com/ssheng/BentoChain,Python,2023-04-04T21:41:33Z,2024-08-23T13:57:55Z,186,22,3,
568,langchain-chat-qa,bdcorps,Uses Langchain to semantic search over a chat conversation,https://github.com/bdcorps/langchain-chat-qa,Python,2023-04-15T02:00:57Z,2024-03-23T15:47:31Z,37,3,0,
569,langchain-flare-pdf-qa-demo,CassioML,PDF FLARE demo with Langchain and Cassandra as Vector Store,https://github.com/CassioML/langchain-flare-pdf-qa-demo,TypeScript,2023-07-06T10:08:53Z,2024-07-06T12:39:34Z,14,6,0,
570,Teams-Transcript-Summarizer,Bradybry,Summarizes .vtt transcripts from teams meeting using langchain and GPT-4.,https://github.com/Bradybry/Teams-Transcript-Summarizer,Python,2023-03-27T21:46:04Z,2024-08-02T12:34:20Z,26,10,0,The Unlicense
571,OpenAI_SQL,RGGH,PostgreSQL and LangChain OpenAI example,https://github.com/RGGH/OpenAI_SQL,Jupyter Notebook,2023-05-25T14:24:48Z,2024-09-25T18:06:20Z,6,6,0,
572,fastui-chat,shroominic,💬 minimalistic ChatBot Interface in pure python,https://github.com/shroominic/fastui-chat,Python,2023-12-17T15:07:48Z,2024-10-03T17:02:03Z,211,21,4,MIT License
573,autolabel,refuel-ai,"Label, clean and enrich text datasets with LLMs.",https://github.com/refuel-ai/autolabel,Python,2023-03-23T00:11:13Z,2024-10-06T11:32:22Z,2032,140,78,MIT License
574,Learning-Langchain,agsourav,"The notebooks and scripts in this repository are created for learning purposes. Use this repo as a supplement to the video lectures provided on ""datahat"" youtube channel",https://github.com/agsourav/Learning-Langchain,Jupyter Notebook,2023-09-19T03:35:29Z,2024-08-20T14:17:35Z,14,4,0,
575,LangChain-Tutorial,V-Sher,"Understanding the fundamental building blocks of LangChain - i.e. Chains, Agents, Tools, Memory, etc.",https://github.com/V-Sher/LangChain-Tutorial,Jupyter Notebook,2023-04-21T09:48:18Z,2024-08-30T18:16:05Z,18,4,1,
576,PromptBreeder,vaughanlove,Google Deepmind's PromptBreeder for automated prompt engineering implemented in langchain expression language.,https://github.com/vaughanlove/PromptBreeder,Python,2023-10-15T01:41:56Z,2024-10-04T12:26:23Z,54,10,0,MIT License
577,QA_clustering,mendableai,Analyzing chat interactions w/ LLMs to improve 🦜🔗 Langchain docs,https://github.com/mendableai/QA_clustering,Jupyter Notebook,2023-06-17T17:43:49Z,2024-09-17T04:36:55Z,60,6,0,MIT License
578,PDFChat,dotvignesh,The PDFChat app allows you to chat with your PDF files in natural language.,https://github.com/dotvignesh/PDFChat,Python,2023-04-07T14:57:48Z,2024-09-21T01:46:42Z,134,47,3,
579,digitalocean-langchain,homanp,Example of running LangChain on Digitalocean App Platform,https://github.com/homanp/digitalocean-langchain,Python,2023-04-14T13:50:26Z,2024-08-12T20:30:49Z,13,4,0,MIT License
580,Langchain-SparkLLM,leisc,Leveraging LangChain to call Xunfei SparkLLM to serve multi-round conversation,https://github.com/leisc/Langchain-SparkLLM,Python,2023-08-31T13:37:47Z,2024-08-25T12:36:12Z,18,4,0,Apache License 2.0
581,pdf-chat-ai,rajeshdavidbabu,An AI powered Next.js app to chat with your PDF files and get a streamed response using Langchain and PineconeDB ✨🤖💻🗃️,https://github.com/rajeshdavidbabu/pdf-chat-ai,TypeScript,2023-08-14T10:56:54Z,2024-08-12T17:37:32Z,177,41,3,MIT License
582,local_llama,jlonge4,"This repo is to showcase how you can run a model locally and offline, free of OpenAI dependencies.",https://github.com/jlonge4/local_llama,Python,2023-05-20T18:05:24Z,2024-10-05T02:54:52Z,234,36,10,Apache License 2.0
583,langchain-datastax,langchain-ai,DataStax Astra DB integration with LangChain,https://github.com/langchain-ai/langchain-datastax,Python,2024-02-29T01:35:46Z,2024-10-03T14:48:25Z,8,5,15,MIT License
584,LangSim,jan-janssen,Application of Large Language Models (LLM) for computational materials science - visit jan-janssen.com/LangSim,https://github.com/jan-janssen/LangSim,Jupyter Notebook,2024-05-02T13:54:14Z,2024-10-02T16:47:32Z,54,10,9,"BSD 3-Clause ""New"" or ""Revised"" License"
585,langchain-google-memorystore-redis-python,googleapis,,https://github.com/googleapis/langchain-google-memorystore-redis-python,Python,2024-01-16T20:52:45Z,2024-09-23T15:57:31Z,12,6,5,Apache License 2.0
